,address,adtype,latitude,longitude,panel_id,postcode,site_id
0,33 Rectory Road Stoke Newington,Billboards,51.55796,-0.069371,130366,E12 6JB,95669.0
0,278 Stamford Hill Cnr Olinda Road Stamford Hill,Billboards,51.575329,-0.072048,130581,N16 6TY,97233.0
0,154 Canonbury Road Highbury Corner,Billboards,51.545908,-0.102026,130957,N1 2UP,97429.0
0,18 Dartmouth Park  Tufnell Park,Billboards,51.557993,-0.139153,130980,NW5 1HL,97442.0
0,Temple Mills Lane Cnr Leyton Road Opp Drapers Football Ground,Billboards,51.550685,-0.005101,131454,E18 2QN,97647.0
0,Temple Mills Lane Cnr Leyton Road Opp Drapers Football Ground,Billboards,51.550685,-0.005101,131455,E18 2QN,97647.0
0,84 Borough Road Nr Southwark Bridge Rd Borough,Billboards,51.498928,-0.099295,131593,SE1 1DN,97714.0
0,Rotherhithe New Road Cnr Ilderton Road S. Bermondsey,Billboards,51.48839,-0.057701,131641,SE16 2RD,97729.0
0,"12 Westminster Bridge Road, The Flowers Of Forest Ph",Billboards,51.49815,-0.106776,131661,SE1 7QX,97747.0
0,"469 Bethnal Green Rd, Cnr Hollybush Gardens Bethnal Grn",Billboards,51.527475,-0.056951,131761,E2 9QH,97794.0
0,East India Dock Road Cnr Robin Hood Lane All Saints Poplar,Billboards,51.511172,-0.009352,131792,E14 6EU,97808.0
0,"Billingsgate Market, Aspen Way/Trafalgar Way, London",Billboards,51.507078,-0.015804,131825,E14 5ST,97819.0
0,"Billingsgate Market, Aspen Way/Trafalgar Way, London",Billboards,51.507078,-0.015804,131826,E14 5ST,97819.0
0,Burdett Road Jnc Midlothian Rd nr Mile End Park (Ex Park Inn) Mile End,Billboards,51.521355,-0.033593,131890,E3 4SE,97853.0
0,Burdett Road Jnc Midlothian Rd nr Mile End Park (Ex Park Inn) Mile End,Billboards,51.521355,-0.033593,131891,E3 4SE,97853.0
0,26 Evelyn Street Cnr Alloa Rd Nr Deptford Park,Billboards,51.488822,-0.040544,143080,SE8 5DG,102487.0
0,o/s 55 New Oxford St Camden,Phoneboxes,51.51673,-0.127665,146766,WC1A 1BS,103886.0
0,o/s 111 High Holborn Camden,Phoneboxes,51.517751,-0.119519,146767,WC1V 6JS,103887.0
0,o/s 111 High Holborn Camden,Phoneboxes,51.517758,-0.119522,146768,WC1V 6JS,103888.0
0,o/s 29 Tottenham Court Rd Camden,Phoneboxes,51.518263,-0.132014,146769,W1T 1BU,103889.0
0,o/s 38 Tottenham Crt Rd Camden,Phoneboxes,51.518838,-0.132689,146771,W1T 1BT,103891.0
0,o/s 197 Kentish Town Rd Camden,Phoneboxes,51.546759,-0.141835,146772,NW5 2JU,103892.0
0,Jnc Nrth Gower Rd.Euston Rd Camden,Phoneboxes,51.525754,-0.136256,146780,NW1 2LU,103900.0
0,o/s 114 Tottenham Court Rd Camden,Phoneboxes,51.523437,-0.137168,146781,W1T 5AH,103901.0
0,Adj 1 Eversholt St Camden,Phoneboxes,51.527946,-0.131549,146783,NW1 2FL,103903.0
0,o/s 124 Robert St Camden,Phoneboxes,51.528581,-0.143664,146784,NW1 3QR,103904.0
0,o/s 100 Euston Rd Camden,Phoneboxes,51.528564,-0.127995,146785,NW1 2AJ,103905.0
0,o/s 23 Tottenham Crt Rd Camden,Phoneboxes,51.517997,-0.131793,146788,W1T 1BW,103908.0
0,o/s 20 Bedford Way Camden,Phoneboxes,51.52314,-0.127856,146795,WC1H 0AL,103915.0
0,"Torrington Place, nr Gower St Camden",Phoneboxes,51.522568,-0.13218,146796,WC1E 6EG,103916.0
0,o/s 104 Tott.Crt Rd Camden,Phoneboxes,51.52273,-0.136508,146799,W1A 3AW,103919.0
0,o/s 104 Tott. Crt Rd Camden,Phoneboxes,51.522733,-0.136503,146801,W1A 3AW,103921.0
0,opp 33 Store St Camden,Phoneboxes,51.519974,-0.131353,146803,WC1E 7DE,103923.0
0,o/s 219 Canfield Gdns Camden,Phoneboxes,51.546844,-0.179941,146807,NW3 6LB,103927.0
0,o/s 93-95 Fairfax Rd Camden,Phoneboxes,51.542031,-0.179834,146808,NW6 4DY,103928.0
0,o/s 245 Tottenham Crt Rd Camden,Phoneboxes,51.518145,-0.131772,146810,W1T 7QT,103930.0
0,o/s 245 Tottenham Crt Rd Camden,Phoneboxes,51.518139,-0.131774,146811,W1T 7QT,103931.0
0,o/s 40 New Oxford St Camden,Phoneboxes,51.517134,-0.125793,146813,WC1A 1EP,103933.0
0,o/s 23 Tottenham Crt Rd Camden,Phoneboxes,51.51799,-0.131782,146814,W1T 1BW,103934.0
0,o/s 1 Malet St Camden,Phoneboxes,51.522333,-0.131149,146815,WC1E 7HX,103935.0
0,2 Harben Parade Swiss Cottage Finchley Road,Phoneboxes,51.545061,-0.177015,146816,NW3 6JP,103936.0
0,"opp Chalk Farm Parade Of Shps, Adelaide Road",Phoneboxes,51.54397,-0.153664,146817,NW3 2BP,103937.0
0,o/s 255 Finchley Rd Camden,Phoneboxes,51.547983,-0.18073,146821,NW3 6LU,103941.0
0,o/s 255 Finchley Rd Camden,Phoneboxes,51.547986,-0.18073,146822,NW3 6LU,103942.0
0,o/s 72-78 Lambs Conduit St Camden,Phoneboxes,51.522496,-0.118935,146823,WC1N 3LT,103943.0
0,o/s 7-9 Kingsland High St Hackney,Phoneboxes,51.546577,-0.07577,146956,E8 2JS,104076.0
0,o/s 368 Kingsland Rd Hackney,Phoneboxes,51.541423,-0.075878,146959,E8 4DA,104079.0
0,o/s 36-38 Dalston Ln Hackney,Phoneboxes,51.546207,-0.072353,146960,E8 3AZ,104080.0
0,o/s 26-28 High St Hackney,Phoneboxes,51.557951,-0.074359,146961,N16 7PL,104081.0
0,o/s 482-484 Kingsland Rd Hackney,Phoneboxes,51.543358,-0.076046,146963,E8 4AE,104083.0
0,o/s 222 High St Hackney,Phoneboxes,51.56236,-0.073707,146964,N16 0LN,104084.0
0,o/s 416 Kingsland Rd Hackney,Phoneboxes,51.541558,-0.076105,146965,E8 4AA,104085.0
0,o/s 26 Stoke Newington Chur Hackney,Phoneboxes,51.562064,-0.074906,146968,N16 0NX,104088.0
0,o/s 233 Kingsland Rd Hackney,Phoneboxes,51.534843,-0.077081,146970,E2 8AN,104090.0
0,o/s 131 Stoke Newington Rd Hackney,Phoneboxes,51.556097,-0.074623,146971,N16 8BT,104091.0
0,o/s 142a Upper Clapton Rd Hackney,Phoneboxes,51.564004,-0.05933,146973,E5 9JZ,104093.0
0,o/s 26 Stamford Hill Hackney,Phoneboxes,51.56479,-0.072996,146975,N16 6XZ,104095.0
0,o/s 63-65 Old Hill St Hackney,Phoneboxes,51.569448,-0.064703,146976,N16 6LU,104096.0
0,o/s 52 Well St Hackney,Phoneboxes,51.539534,-0.056359,146981,E9 7PX,104101.0
0,o/s 30c King Edwards Rd Hackney,Phoneboxes,51.537835,-0.054601,146982,E9 7SF,104102.0
0,opp 180 Cassland Rd Hackney,Phoneboxes,51.544098,-0.038098,146985,E9 5BU,104105.0
0,opp 69 Amhurst Pk Hackney,Phoneboxes,51.574891,-0.081448,146989,N16 5DH,104109.0
0,o/s 153 Clapton Common Hackney,Phoneboxes,51.573121,-0.071331,146990,E5 9AE,104110.0
0,o/s 82 Stamford Hill Hackney,Phoneboxes,51.570262,-0.072554,146994,N16 6QP,104114.0
0,opp 118 Northwold Rd Hackney,Phoneboxes,51.56259,-0.061004,146997,E5 8RA,104117.0
0,o/s 10 Manor Parad Hackney,Phoneboxes,51.565518,-0.074083,146999,N16 5SG,104119.0
0,o/s 113 Upper Clapton Rd Hackney,Phoneboxes,51.564506,-0.05988,147002,E5 9BU,104122.0
0,o/s 75-77 Amhurst Rd Hackney,Phoneboxes,51.549608,-0.061377,147003,E8 2AH,104123.0
0,o/s 19 Chatsworth Rd Hackney,Phoneboxes,51.553548,-0.045045,147004,E5 0LH,104124.0
0,o/s 112a Lower Clapton Rd Hackney,Phoneboxes,51.553743,-0.053518,147005,E5 0QR,104125.0
0,o/s 56 Evering Rd Hackney,Phoneboxes,51.558783,-0.066739,147008,N16 7SR,104128.0
0,o/s 63 Chatsworth Rd Hackney,Phoneboxes,51.552251,-0.044283,147010,E5 0LH,104130.0
0,o/s 153 Stroud Green Rd Haringay,Phoneboxes,51.569921,-0.11394,147056,N4 3PZ,104176.0
0,o/s 222 Seven Sisters Rd Haringey,Phoneboxes,51.562708,-0.108792,147057,N4 3NX,104177.0
0,o/s 89 Stroud Green Rd Haringay,Phoneboxes,51.568654,-0.111086,147058,N4 3PX,104178.0
0,o/s 48 Grand Parade Green Lanes Haringey,Phoneboxes,51.579176,-0.098962,147061,N4 1AG,104181.0
0,o/s 1 Crouch End Hill Haringay,Phoneboxes,51.578056,-0.124068,147063,N8 8DL,104183.0
0,o/s 15-17 Ferme Park Rd Haringay,Phoneboxes,51.574056,-0.112782,147065,N4 4DS,104185.0
0,o/s 184 Tottenham Ln Haringey,Phoneboxes,51.582003,-0.120592,147067,N8 8SG,104187.0
0,o/s 158 Tottenham High Rd Sth Tott Station Haringe,Phoneboxes,51.580743,-0.072522,147073,N15 6UJ,104193.0
0,o/s 251 Upper St Islington,Phoneboxes,51.545509,-0.103313,147190,N1 1RU,104310.0
0,o/s 55 Highbury Pk Islington,Phoneboxes,51.55508,-0.097917,147192,N5 1TH,104312.0
0,o/s 200 Essex Rd Islington,Phoneboxes,51.540739,-0.09532,147193,N1 3AP,104313.0
0,o/s 49 Upper St Islington,Phoneboxes,51.535097,-0.104476,147194,N1 0PN,104314.0
0,o/s 147 Essex Rd Islington,Phoneboxes,51.539909,-0.097193,147195,N1 2SN,104315.0
0,o/s 31 Downham Rd Islington,Phoneboxes,51.539035,-0.078358,147196,N1 5AA,104316.0
0,o/s 564-566 Holloway Rd Islington,Phoneboxes,51.559879,-0.122399,147197,N7 6JP,104317.0
0,o/s 482 Holloway Rd Islington,Phoneboxes,51.558462,-0.120214,147199,N7 6HY,104319.0
0,o/s 76a-78 Highbury Pk Islington,Phoneboxes,51.557213,-0.097997,147203,N5 2XE,104323.0
0,o/s 426-432 Essex Rd Islington,Phoneboxes,51.546183,-0.08722,147204,N1 3QP,104324.0
0,o/s 314 St Pauls Rd Islington,Phoneboxes,51.546193,-0.102361,147205,N1 2LF,104325.0
0,o/s 97a Newington Green Rd Islington,Phoneboxes,51.549825,-0.087225,147208,N1 4QX,104328.0
0,o/s 179 Holloway Rd Islington,Phoneboxes,51.550093,-0.109059,147212,N7 8LX,104332.0
0,o/s 179 Holloway Rd Islington,Phoneboxes,51.550096,-0.109059,147213,N7 8LX,104333.0
0,o/s 93 Holloway Rd Islington,Phoneboxes,51.547818,-0.106175,147215,N7 8LT,104335.0
0,N/O 2 Parkhurst Rd Islington,Phoneboxes,51.554649,-0.122856,147217,N7 0NS,104337.0
0,o/s 320 Holloway Rd Islington,Phoneboxes,51.554855,-0.114946,147221,N7 6NJ,104341.0
0,o/s 436 Holloway Rd Islington,Phoneboxes,51.557348,-0.118543,147224,N7 6QA,104344.0
0,o/s 63 Pitfield St Islington,Phoneboxes,51.529171,-0.083441,147226,N1 6BU,104346.0
0,o/s 117 Hoxton St Islington,Phoneboxes,51.529779,-0.080211,147227,N1 6QG,104347.0
0,o/s 51- 53 Copenhagen St Islington,Phoneboxes,51.536272,-0.112205,147229,N1 0JH,104349.0
0,o/s 190 Caledonian Rd Islington,Phoneboxes,51.536483,-0.116598,147230,N1 0SQ,104350.0
0,o/s 251 Caledonian Rd Islington,Phoneboxes,51.539174,-0.116816,147231,N1 1ED,104351.0
0,o/s 35 Cromwell Rd Kensington & Chelsea,Phoneboxes,51.499781,-0.177985,147291,SW7 2DG,104411.0
0,o/s 59 Sloane Ave Kensington & Chelsea,Phoneboxes,51.492022,-0.165229,147301,SW3 3DH,104421.0
0,o/s 160 Loughborough Rd Lambeth,Phoneboxes,51.466633,-0.105302,147331,SW9 7LL,104451.0
0,o/s 274-280 Brixton Rd Lambeth,Phoneboxes,51.470681,-0.112046,147332,SW9 6AG,104452.0
0,Clapham Rd/Lingham St Lambeth,Phoneboxes,51.471254,-0.123686,147340,SW9 9AE,104460.0
0,o/s 119 Kennington Rd Lambeth,Phoneboxes,51.499349,-0.112,147342,SE1 7BL,104462.0
0,o/s 14 Clapham High St Lambeth,Phoneboxes,51.464911,-0.130398,147344,SW4 7UT,104464.0
0,Clapham Rd/Lingham St Lambeth,Phoneboxes,51.471254,-0.123686,147345,SW9 9AE,104465.0
0,o/s 18 Clapham Rd Lambeth,Phoneboxes,51.480732,-0.113532,147357,SW9 0JG,104477.0
0,o/s 119 South Lambeth Rd Lambeth,Phoneboxes,51.479075,-0.123523,147358,SW8 1XA,104478.0
0,o/s 6 Baylis Rd Lambeth,Phoneboxes,51.506392,-0.111564,147360,SE1 7AA,104480.0
0,Ridgway Rd/Loughborough Rd Lamberth,Phoneboxes,51.466026,-0.103355,147365,SW9 7EX,104485.0
0,o/s 465 New Cross Rd Lewisham,Phoneboxes,51.475435,-0.028894,147419,SE14 6TP,104539.0
0,o/s 304-306 New Cross Rd Lewisham,Phoneboxes,51.475541,-0.037473,147420,SE14 6AF,104540.0
0,o/s 258 Evelyn St Lewisham,Phoneboxes,51.48651,-0.035593,147422,SE8 5BZ,104542.0
0,o/s 4 Memorial Ave Newham,Phoneboxes,51.527766,0.005536,147436,E15 3BT,104556.0
0,West Ham Ln/Church St Newham,Phoneboxes,51.536054,0.00744,147476,E15 3JB,104596.0
0,opp 27 Dockhead Southwark,Phoneboxes,51.500154,-0.072275,147511,SE1 2BS,104631.0
0,o/s 189 Old Kent Rd Southwark,Phoneboxes,51.490944,-0.081159,147515,SE1 5NA,104635.0
0,o/s 183 Walworth Rd Southwark,Phoneboxes,51.48992,-0.096702,147516,SE17 1RW,104636.0
0,o/s 38 Camberwell Church St Southwark,Phoneboxes,51.473897,-0.08969,147519,SE5 8QZ,104639.0
0,o/s 40 Harper Rd Southwark,Phoneboxes,51.496434,-0.093593,147520,SE1 6AD,104640.0
0,o/s 105 Abbey St Southwark,Phoneboxes,51.497833,-0.076255,147522,SE1 3NP,104642.0
0,o/s 40 Harper Rd Southwark,Phoneboxes,51.496427,-0.093631,147524,SE1 6AD,104644.0
0,o/s 54 East Dulwich Rd Southwark,Phoneboxes,51.461805,-0.070185,147525,SE22 9AX,104645.0
0,o/s 1 Camberwell Rd Southwark,Phoneboxes,51.484296,-0.09371,147526,SE5 0EZ,104646.0
0,o/s 376-378 Walworth Rd Southwark,Phoneboxes,51.484712,-0.093837,147527,SE17 2NG,104647.0
0,o/s 111 East St Southwark,Phoneboxes,51.489261,-0.090449,147530,SE17 2SB,104650.0
0,o/s 299 Walworth Rd Southwark,Phoneboxes,51.487215,-0.09513,147534,SE17 2TG,104654.0
0,Quorn Rd/Dog Kennel Hill Southwark,Phoneboxes,51.462236,-0.080749,147535,SE22 8BH,104655.0
0,o/s 218-220 Whitechapel Rd Tower Hamlets,Phoneboxes,51.519517,-0.057496,147560,E1 1BJ,104680.0
0,o/s 61 Brady St Tower Hamlets,Phoneboxes,51.522788,-0.060393,147562,E1 5DW,104682.0
0,o/s 39-41 Commercial St Tower Hamlets,Phoneboxes,51.516792,-0.07327,147563,E1 6BD,104683.0
0,o/s 218-220 Whitechapel Rd Tower Hamlets,Phoneboxes,51.519544,-0.057341,147566,E1 1BJ,104686.0
0,opp 216a Whitechapel Rd Tower Hamlets,Phoneboxes,51.519766,-0.057507,147567,E1 1BJ,104687.0
0,o/s 39-41 Commercial St Tower Hamlets,Phoneboxes,51.516794,-0.07327,147568,E1 6BD,104688.0
0,o/s 230 Whitechapel Rd Tower Hamlets,Phoneboxes,51.519621,-0.057008,147569,E1 1BJ,104689.0
0,o/s 213-221 Mile End Rd Tower Hamlets,Phoneboxes,51.521797,-0.046982,147571,E1 4AA,104691.0
0,o/s 78 Grundy St Tower Hamlets,Phoneboxes,51.512176,-0.015952,147573,E14 6DR,104693.0
0,o/s 44-46 Aberfeldy St Tower Hamlets,Phoneboxes,51.513486,-0.005541,147574,E14 0NU,104694.0
0,Manchester Rd/Pier St Tower Hamlets,Phoneboxes,51.492293,-0.006464,147575,E14 9DP,104695.0
0,o/s 237 Bethnal Green Rd Tower Hamlets,Phoneboxes,51.526232,-0.06711,147580,E2 6AB,104700.0
0,East Ferry Rd/Glengall Grv Tower Hamlets,Phoneboxes,51.495878,-0.014014,147592,E14 3NB,104712.0
0,nr 122 East India Dock Rd Tower Hamlets,Phoneboxes,51.510716,-0.020264,147593,E14 6JJ,104713.0
0,Salmon Ln/Rhodeswell Rd Tower Hamlets,Phoneboxes,51.514143,-0.033737,147601,E14 7PH,104721.0
0,O/S 144 Camden High St Camden,Phoneboxes,51.538361,-0.142036,148342,NW1 0NE,105436.0
0,o/s 114-115 Tottenham Crt Rd Jnt Grafton Way,Phoneboxes,51.523427,-0.137161,148344,W1T 5AH,105438.0
0,nr 216 Haggerston Rd Hackney,Phoneboxes,51.5379,-0.07198,148353,E8 4JA,105447.0
0,o/s 93-95 Dunsmure Rd Hackney,Phoneboxes,51.5705,-0.07877,148355,N16 5HT,105449.0
0,o/s 181 Commercial Rd Tower Hamlets,Phoneboxes,51.514809,-0.060664,148364,E1 2DA,105458.0
0,Opp 115 Junction Rd Haringay,Phoneboxes,51.56217,-0.136506,148658,N19 5PX,105575.0
0,o/s 510 Hornsey Rd Haringay,Phoneboxes,51.569224,-0.123816,148661,N19 3QW,105578.0
0,o/s 30 Rye Lane,Phoneboxes,51.472098,-0.069823,148672,SE15 5BS,105585.0
0,o/s 51-57 Rye Lane,Phoneboxes,51.472429,-0.069845,148675,SE15 5BY,105588.0
0,Opp 103 Redchurch St Tower Hamlets,Phoneboxes,51.524689,-0.072524,148679,E2 7DL,104702.0
0,o/s 26 Bedford Way Camden,Phoneboxes,51.52414,-0.128959,148712,WC1H 0AP,103929.0
0,o/s 121-123 Kingsway Camden,Phoneboxes,51.517267,-0.120407,149497,WC2B 6PA,105986.0
0,o/s 121-123 Kingsway Camden,Phoneboxes,51.517288,-0.120404,149580,WC2B 6PA,106047.0
0,o/s 137-139 Well St Hackney,Phoneboxes,51.542109,-0.048949,149803,E9 7LJ,105448.0
0,o/s 78 Broadway Stratford,Phoneboxes,51.54223,0.002803,150109,E15 1NG,106227.0
0,o/s 5 Wincott Parade Lambeth,Phoneboxes,51.497088,-0.112324,150375,SE11 6SR,108277.0
0,Opp 28 Southampton Row Camden,Phoneboxes,51.518987,-0.120777,151136,WC1B 4AP,109125.0
0,o/s 334 High Holborn Camden,Phoneboxes,51.51812,-0.111623,151137,WC1V 7PE,109126.0
0,Opp 28 Southampton Row Camden,Phoneboxes,51.518993,-0.120754,151157,WC1B 4AP,109142.0
0,o/s 38 Tottenham Crt Rd Camden,Phoneboxes,51.518838,-0.132689,151688,W1T 1BT,103891.0
0,o/s 125-127 Finchley Rd Camden,Phoneboxes,51.543369,-0.175245,153635,NW3 6HY,103938.0
0,o/s 125-127 Finchley Rd Camden,Phoneboxes,51.543315,-0.175223,153636,NW3 6HY,105439.0
0,o/s 421 Brixton Rd Lambeth,Phoneboxes,51.462876,-0.114931,154046,SW9 8HE,104457.0
0,East India Dock Road Cnr Robin Hood Lane All Saints Poplar,Billboards,51.511172,-0.009352,156697,E14 6EU,97808.0
0,East India Dock Road Cnr Robin Hood Lane All Saints Poplar,Billboards,51.511172,-0.009352,156698,E14 6EU,97808.0
0,o/s 175-177 Cannon St Rd Tower Hamlets,Phoneboxes,51.514166,-0.061815,156764,E1 2LX,113326.0
0,33 Rectory Road Stoke Newington,Billboards,51.55796,-0.069371,157029,E12 6JB,95669.0
0,o/s 27 Marylebone Road,Phoneboxes,51.522493,-0.154841,157840,NW1 5JS,113795.0
0,Billingsgate Market Aspen Way/Trafalgalgar W Halo,Billboards,51.507074,-0.016139,158190,E14 5ST,97819.0
0,Wick Road Adj A12 Slip,Billboards,51.544544,-0.030922,158686,E9 5EG,114208.0
0,Lucas Arms 245A Grays Inn Road London,Pubs & Bars - Digital,51.528425,-0.119586,160109,WC1X 8QY,115411.0
0,44 Lower Clapton Road,Billboards,51.551417,-0.051526,161456,E5 0RN,117162.0
0,"Brook House, 347 High Road Leyton Cnr Buckingham Rd",Billboards,51.560308,-0.009863,161522,E10 5NA,97889.0
0,29-35 Upper Clapton Rd,Billboards,51.560039,-0.056842,161628,E5 8AY,117289.0
0,79a Mare St,Billboards,51.537102,-0.057069,161629,E8 4RG,117290.0
0,Westferry Dlr Stn Adj 82 West India Dock Rd,Billboards,51.509404,-0.026356,161645,E14 8SD,117303.0
0,23/25 West India Dock Rd C/O Rugg Canary Wharf,Billboards,51.510538,-0.026408,161648,E14 8EZ,117306.0
0,23/25 West India Dock Rd C/O Rugg Canary Wharf,Billboards,51.510538,-0.026408,161649,E14 8EZ,117306.0
0,City of Quebec 12 Old Quebec Street London,Pubs & Bars - Digital,51.513917,-0.157886,162263,W1H 7AF,117475.0
0,"High Road, South Tottenham Adj Bridge",Billboards,51.582319,-0.072419,162431,N15 6UJ,117599.0
0,"Annesley Walk Jct Highgate Hill, Archway Haringey",Phoneboxes,51.566231,-0.136339,162440,N19 5DR,105576.0
0,Railway 15 Liverpool Street London,Pubs & Bars - Digital,51.517442,-0.083242,162521,EC2M 7NX,117649.0
0,Allsop Arms 137 Gloucester Place London,Pubs & Bars - Digital,51.522323,-0.16016,162684,NW1 5AL,117770.0
0,"82 Wagner Str, Just Off Ilderton Road",Billboards,51.479083,-0.054481,162738,SE15 1NN,117830.0
0,"256 Brixton Road, Brixton",Billboards,51.481165,-0.11085,162834,SE11 4PW,117885.0
0,o/s 20 Northways Parad Swiss Cottage Camden,Phoneboxes,51.544228,-0.175313,162846,NW3 5EN,103924.0
0,Admiral Duncan 54 Old Compton Street London,Pubs & Bars - Digital,51.512781,-0.132498,162950,W1D 4UB,117944.0
0,Number 1 Bar 1 Duke Street Hill London,Pubs & Bars - Digital,51.505966,-0.087043,163020,SE1 2SW,117996.0
0,11 Rotherhithe Old Rd Whelans Ph Nr Surrey Quays,Billboards,51.492788,-0.047458,163605,SE16 2RL,97703.0
0,Green Man Soho W1 157 Berwick Street LONDON,Pubs & Bars - Digital,51.5156,-0.13672,163631,W1F 8SR,118349.0
0,o/s 40 Bernard St City Of London,Phoneboxes,51.523249,-0.124481,163669,WC1N 1LJ,111591.0
0,o/s 27 Marylebone Road,Phoneboxes,51.522496,-0.154844,163685,NW9 8JB,113796.0
0,Kentish Town Road o/s 329-331 Opp Station,Phoneboxes,51.550072,-0.140929,164084,NW5 2TJ,103909.0
0,102 Dog Kennel Hill Nr Dulwich Hamlet Fc E Dulwich (Wave),Billboards,51.461958,-0.081066,164092,SE22 8BE,97726.0
0,379 Bethnal Green Road Adj The Old George Ph Cnr Wear Place,Billboards,51.527171,-0.059609,164209,E2 0AN,97863.0
0,"Prince of Wales 2 Cleveland Terrace, Paddington. London",Pubs & Bars - Digital,51.517268,-0.180174,164214,W2 6LH,118533.0
0,"The Horseshoe 26 Mellior Street, London London",Pubs & Bars - Digital,51.502475,-0.0842,164215,SE1 3QP,118534.0
0,"141 Roman Road, Bethnal Green",Billboards,51.528923,-0.04809,164473,E2 0PL,120554.0
0,"Queens Hotel, 324 Seven Sisters Road",Billboards,51.565855,-0.102276,164477,N4 2AP,120555.0
0,"Seven Island Leisure Centre, Lower Road",Billboards,51.496371,-0.052725,164512,SE16 2TU,115379.0
0,Britannica 94 Ironmonger Row London,Pubs & Bars - Digital,51.527296,-0.094519,164522,EC1A 1AA,120569.0
0,"White Hart, 89 Whitechapel High Street, London",Pubs & Bars - Digital,51.515816,-0.070815,164745,E1 7RA,120850.0
0,"Tha Farriers Arms 214 Lower Road, Deptford London",Pubs & Bars - Digital,51.49142,-0.04439,164771,SE8 5DJ,120867.0
0,The Little Crown 495 New Cross Road London,Pubs & Bars - Digital,51.47516,-0.026884,164773,SE14 6TQ,120869.0
0,The Prince Albert 11 Bellenden Road London,Pubs & Bars - Digital,51.468286,-0.072439,164777,SE15 4QY,120873.0
0,The Queen Elizabeth 34 Merron Street London,Pubs & Bars - Digital,51.485848,-0.091412,164778,SE17 2NH,120874.0
0,The Flowers of the Forest 14 Westminster Bridge Road London,Pubs & Bars - Digital,51.498646,-0.106439,164780,SE1 7QX,120876.0
0,Little Apple 98 Kennington Lane London,Pubs & Bars - Digital,51.489876,-0.108103,164783,SE11 4XD,120879.0
0,Royal Oak 355 Kennington Lane London,Pubs & Bars - Digital,51.486288,-0.11958,164784,SE11 5QY,120880.0
0,Prince Albert 418 Coldharbour Lane London,Pubs & Bars - Digital,51.461803,-0.11306,164814,SW9 8LF,120906.0
0,Hope and Anchor 207 Upper Street London,Pubs & Bars - Digital,51.543251,-0.103428,164819,N1 1RL,120911.0
0,50 Junction Road,Billboards,51.563712,-0.135738,164891,N19 5RD,120960.0
0,Amhurst Road 44 Amhurst Road Cnr Kenmure Road Hackney Central,Premium Billboards - Digital,51.548255,-0.057177,164908,E8 1JN,120973.0
0,Camden High Street Camden High Street/Hawley Crescent,Premium Billboards - Digital,51.540866,-0.144138,164913,NW1 7JE,120978.0
0,Upper Clapton Road Upper Clapton Rd cnr Prout Rd fcg R/Bout Clapton,Premium Billboards - Digital,51.559295,-0.056059,164943,E5 8BQ,121016.0
0,Old Kent Road 733 Old Kent Road Opp Asylum Rd,Premium Billboards - Digital,51.480963,-0.060029,164955,SE15 1JL,121028.0
0,Billingsgate Market Billingsgate Market Aspen Way / Trafalgar Way,Premium Billboards - Digital,51.507057,-0.01583,164958,E14 5ST,121031.0
0,"Aspen Way Aspen Way, Naval Row",Premium Billboards - Digital,51.508652,-0.004405,164960,E14 9PS,121033.0
0,Blackwell Tunnel Blackwall Tunnel Northern App/Hancock Rd Nr Tesco''s Bromley/Bow,Premium Billboards - Digital,51.527053,-0.010406,164962,E3 3DA,121035.0
0,The Boston Arms 178 Junction Road London,Pubs & Bars - Digital,51.557074,-0.138456,164974,N19 5QQ,120994.0
0,The George 40 Tower Bridge Road London,Pubs & Bars - Digital,51.495343,-0.083569,164975,SE1 4TR,120993.0
0,"71 Mare Street, Hackney",Billboards,51.53653,-0.057223,165026,E8 4RG,121065.0
0,69 Mare Street,Billboards,51.536736,-0.057186,165027,E8 4RG,121066.0
0,Old Ale Emporium 405 Green Lanes London,Pubs & Bars - Digital,51.578075,-0.098958,165044,N4 1EU,121076.0
0,Commercial Rd C/O Yorkshire Rd Limehouse,Billboards,51.512836,-0.038652,166506,E14 7LR,95788.0
0,Globe Morning Lane Hackney,Pubs & Bars - Digital,51.545858,-0.053725,166601,E9 6NA,121845.0
0,o/s 274-280 Brixton Rd Lambeth,Phoneboxes,51.470658,-0.112674,166879,SW9 6AG,104450.0
0,o/s 105-107 Southgate Rd Islington,Phoneboxes,51.541403,-0.085094,166886,N1 3JS,104311.0
0,Rocket 120 Euston Road London Camden,Pubs & Bars - Digital,51.52826,-0.128854,166898,NW1 2AL,122030.0
0,o/s 29 Tottenham Court Rd Camden,Phoneboxes,51.518151,-0.132033,167054,W1T 1BU,103922.0
0,Billingsgate Tower Billingsgate Tower Aspen Way Bi,Storm,51.507054,-0.012108,167127,E14 5ST,122202.0
0,Lambeth Palace Road Lambeth Palace Road cnr Royal,Storm,51.498751,-0.116805,167128,SE1 7EQ,122203.0
0,East India Dock Road Cnr Robin Hood Lane All Saints Poplar,Billboards,51.511172,-0.009352,167255,E14 6EU,97808.0
0,East India Dock Road Cnr Robin Hood Lane All Saints Poplar,Billboards,51.511172,-0.009352,167256,E14 6EU,97808.0
0,"Gillender St, N/O Blackwall Tunnel, N App, A12",Bus Shelters,51.519998,-0.009869,168381,E3 3LB,122976.0
